tag,zeit,verbrauch_haushalt,produktion_solar,panels_online,eigenverbrauch,einspeisung,netzbezug
2024-09-20,08:00,1.38,0.61,16,0.61,0.0,0.7699999999999999
2024-09-20,09:00,0.36,2.09,16,0.36,1.73,0.0
2024-09-20,10:00,0.55,4.38,16,0.55,3.83,0.0
2024-09-20,11:00,0.62,5.05,16,0.62,4.43,0.0
2024-09-20,12:00,0.73,3.28,16,0.73,2.55,0.0
2024-09-20,13:00,0.36,3.36,16,0.36,3.0,0.0
2024-09-20,14:00,0.47,3.28,16,0.47,2.8099999999999996,0.0
2024-09-20,15:00,0.67,5.05,16,0.67,4.38,0.0
2024-09-20,16:00,0.59,4.38,16,0.59,3.79,0.0
2024-09-20,17:00,2.62,0.87,16,0.87,0.0,1.75
2024-09-20,18:00,2.27,1.46,16,1.46,0.0,0.81
2024-09-20,19:00,1.56,1.25,16,1.25,0.0,0.31000000000000005
2024-09-20,20:00,1.6,0.0,16,0.0,0.0,1.6
2024-09-20,21:00,1.71,0.0,16,0.0,0.0,1.71
2024-09-20,22:00,0.65,0.0,16,0.0,0.0,0.65
2024-09-20,23:00,0.34,0.0,16,0.0,0.0,0.34
2024-09-21,00:00,0.08,0.0,16,0.0,0.0,0.08
2024-09-21,01:00,0.16,0.0,16,0.0,0.0,0.16
2024-09-21,02:00,0.18,0.0,16,0.0,0.0,0.18
2024-09-21,03:00,0.19,0.0,16,0.0,0.0,0.19
2024-09-21,04:00,0.2,0.0,16,0.0,0.0,0.2
2024-09-21,05:00,0.19,0.0,16,0.0,0.0,0.19
2024-09-21,06:00,1.46,0.0,16,0.0,0.0,1.46
2024-09-21,07:00,1.6,0.75,16,0.75,0.0,0.8500000000000001
2024-09-21,08:00,1.29,1.46,16,1.29,0.16999999999999993,0.0
2024-09-21,09:00,0.51,3.49,16,0.51,2.9800000000000004,0.0
2024-09-21,10:00,0.41,4.38,16,0.41,3.9699999999999998,0.0
2024-09-21,11:00,0.37,5.05,16,0.37,4.68,0.0
2024-09-21,12:00,0.58,3.28,16,0.58,2.6999999999999997,0.0
2024-09-21,13:00,0.07,5.6,16,0.07,5.529999999999999,0.0
2024-09-21,14:00,0.38,3.28,16,0.38,2.9,0.0
2024-09-21,15:00,0.39,3.03,16,0.39,2.6399999999999997,0.0
2024-09-21,16:00,0.59,2.63,16,0.59,2.04,0.0
2024-09-21,17:00,2.47,3.49,16,2.47,1.02,0.0
2024-09-21,18:00,2.47,1.46,16,1.46,0.0,1.0100000000000002
2024-09-21,19:00,2.13,1.25,16,1.25,0.0,0.8799999999999999
2024-09-21,20:00,2.56,0.0,16,0.0,0.0,2.56
2024-09-21,21:00,1.67,0.0,16,0.0,0.0,1.67
2024-09-21,22:00,0.63,0.0,16,0.0,0.0,0.63
2024-09-21,23:00,0.69,0.0,16,0.0,0.0,0.69
2024-09-22,00:00,0.16,0.0,16,0.0,0.0,0.16
2024-09-22,01:00,0.22,0.0,16,0.0,0.0,0.22
2024-09-22,02:00,0.17,0.0,16,0.0,0.0,0.17
2024-09-22,03:00,0.22,0.0,16,0.0,0.0,0.22
2024-09-22,04:00,0.25,0.0,16,0.0,0.0,0.25
2024-09-22,05:00,0.18,0.0,16,0.0,0.0,0.18
2024-09-22,06:00,1.89,0.0,13,0.0,0.0,1.89
2024-09-22,07:00,1.6,0.31,16,0.31,0.0,1.29
2024-09-22,08:00,1.48,2.43,16,1.48,0.9500000000000002,0.0
2024-09-22,09:00,0.23,0.35,16,0.23,0.11999999999999997,0.0
2024-09-22,10:00,0.82,2.63,16,0.82,1.81,0.0
2024-09-22,11:00,0.59,0.5,16,0.5,0.0,0.08999999999999997
2024-09-22,12:00,0.66,3.28,16,0.66,2.6199999999999997,0.0
2024-09-22,13:00,0.19,5.6,16,0.19,5.409999999999999,0.0
2024-09-22,14:00,0.21,5.46,16,0.21,5.25,0.0
2024-09-22,15:00,0.46,5.05,16,0.46,4.59,0.0
2024-09-22,16:00,0.3,2.63,16,0.3,2.33,0.0
2024-09-22,17:00,1.54,2.09,16,1.54,0.5499999999999998,0.0
2024-09-22,18:00,2.52,2.43,16,2.43,0.0,0.08999999999999986
2024-09-22,19:00,2.12,1.25,16,1.25,0.0,0.8700000000000001
2024-09-22,20:00,2.4,0.0,16,0.0,0.0,2.4
2024-09-22,21:00,1.87,0.0,16,0.0,0.0,1.87
2024-09-22,22:00,0.6,0.0,16,0.0,0.0,0.6
2024-09-22,23:00,0.74,0.0,16,0.0,0.0,0.74
2024-09-23,00:00,0.2,0.0,16,0.0,0.0,0.2
2024-09-23,01:00,0.21,0.0,16,0.0,0.0,0.21
2024-09-23,02:00,0.15,0.0,16,0.0,0.0,0.15
2024-09-23,03:00,0.26,0.0,16,0.0,0.0,0.26
2024-09-23,04:00,0.22,0.0,16,0.0,0.0,0.22
2024-09-23,05:00,0.21,0.0,16,0.0,0.0,0.21
2024-09-23,06:00,1.69,0.0,16,0.0,0.0,1.69
2024-09-23,07:00,1.52,1.25,16,1.25,0.0,0.27
2024-09-23,08:00,1.5,0.18,12,0.18,0.0,1.32
2024-09-23,09:00,0.16,3.49,16,0.16,3.33,0.0
2024-09-23,10:00,0.49,2.63,16,0.49,2.1399999999999997,0.0
2024-09-23,11:00,-0.16,0.5,16,-0.16,0.66,0.0
2024-09-23,12:00,0.62,5.46,16,0.62,4.84,0.0
2024-09-23,13:00,0.61,3.36,16,0.61,2.75,0.0
2024-09-23,14:00,0.17,3.28,16,0.17,3.11,0.0
2024-09-23,15:00,0.25,5.05,16,0.25,4.8,0.0
2024-09-23,16:00,0.42,0.44,16,0.42,0.020000000000000018,0.0
2024-09-23,17:00,2.63,2.09,16,2.09,0.0,0.54
2024-09-23,18:00,2.48,1.46,16,1.46,0.0,1.02
2024-09-23,19:00,1.83,1.25,16,1.25,0.0,0.5800000000000001
2024-09-23,20:00,1.33,0.0,16,0.0,0.0,1.33
2024-09-23,21:00,1.29,0.0,16,0.0,0.0,1.29
2024-09-23,22:00,0.31,0.0,16,0.0,0.0,0.31
2024-09-23,23:00,0.72,0.0,16,0.0,0.0,0.72
2024-09-24,00:00,0.17,0.0,16,0.0,0.0,0.17
2024-09-24,01:00,0.2,0.0,16,0.0,0.0,0.2
2024-09-24,02:00,0.16,0.0,16,0.0,0.0,0.16
2024-09-24,03:00,0.21,0.0,16,0.0,0.0,0.21
2024-09-24,04:00,0.2,0.0,16,0.0,0.0,0.2
2024-09-24,05:00,0.13,0.0,16,0.0,0.0,0.13
2024-09-24,06:00,1.92,0.0,16,0.0,0.0,1.92
2024-09-24,07:00,1.11,0.75,16,0.75,0.0,0.3600000000000001
2024-09-24,08:00,1.77,0.61,16,0.61,0.0,1.1600000000000001
2024-09-24,09:00,0.43,2.09,16,0.43,1.66,0.0
2024-09-24,10:00,0.39,0.44,16,0.39,0.04999999999999999,0.0
2024-09-24,11:00,0.43,3.03,16,0.43,2.5999999999999996,0.0
2024-09-24,12:00,0.33,1.36,16,0.33,1.03,0.0
2024-09-24,13:00,0.6,5.6,16,0.6,5.0,0.0
2024-09-24,14:00,0.48,5.46,16,0.48,4.98,0.0
2024-09-24,15:00,0.48,3.03,16,0.48,2.55,0.0
2024-09-24,16:00,0.39,1.09,16,0.39,0.7000000000000001,0.0
2024-09-24,17:00,2.0,1.83,14,1.83,0.0,0.16999999999999993
2024-09-24,18:00,2.14,0.24,16,0.24,0.0,1.9000000000000001
2024-09-24,19:00,1.92,0.31,16,0.31,0.0,1.6099999999999999
2024-09-24,20:00,2.06,0.0,16,0.0,0.0,2.06
2024-09-24,21:00,1.95,0.0,16,0.0,0.0,1.95
2024-09-24,22:00,0.6,0.0,16,0.0,0.0,0.6
2024-09-24,23:00,0.7,0.0,16,0.0,0.0,0.7
2024-09-25,00:00,0.19,0.0,16,0.0,0.0,0.19
2024-09-25,01:00,0.2,0.0,16,0.0,0.0,0.2
2024-09-25,02:00,0.25,0.0,15,0.0,0.0,0.25
2024-09-25,03:00,0.31,0.0,16,0.0,0.0,0.31
2024-09-25,04:00,0.2,0.0,16,0.0,0.0,0.2
2024-09-25,05:00,0.21,0.0,16,0.0,0.0,0.21
2024-09-25,06:00,1.58,0.0,16,0.0,0.0,1.58
2024-09-25,07:00,1.28,1.25,16,1.25,0.0,0.030000000000000027
2024-09-25,08:00,1.5,2.43,16,1.5,0.9300000000000002,0.0
2024-09-25,09:00,0.56,3.49,16,0.56,2.93,0.0
2024-09-25,10:00,0.09,4.38,16,0.09,4.29,0.0
2024-09-25,11:00,0.4,5.05,16,0.4,4.6499999999999995,0.0
2024-09-25,12:00,0.28,1.36,16,0.28,1.08,0.0
2024-09-25,13:00,0.31,3.36,16,0.31,3.05,0.0
2024-09-25,14:00,0.23,1.36,16,0.23,1.1300000000000001,0.0
2024-09-25,15:00,0.67,3.03,16,0.67,2.36,0.0
2024-09-25,16:00,0.7,2.63,16,0.7,1.93,0.0
2024-09-25,17:00,1.8,2.09,16,1.8,0.2899999999999998,0.0
2024-09-25,18:00,2.19,1.82,12,1.82,0.0,0.3699999999999999
2024-09-25,19:00,1.53,0.31,16,0.31,0.0,1.22
2024-09-25,20:00,1.94,0.0,16,0.0,0.0,1.94
2024-09-25,21:00,2.34,0.0,16,0.0,0.0,2.34
2024-09-25,22:00,0.87,0.0,16,0.0,0.0,0.87
2024-09-25,23:00,0.67,0.0,16,0.0,0.0,0.67
2024-09-26,00:00,0.19,0.0,16,0.0,0.0,0.19
2024-09-26,01:00,0.24,0.0,16,0.0,0.0,0.24
2024-09-26,02:00,0.12,0.0,16,0.0,0.0,0.12
2024-09-26,03:00,0.15,0.0,16,0.0,0.0,0.15
2024-09-26,04:00,0.16,0.0,16,0.0,0.0,0.16
2024-09-26,05:00,0.07,0.0,16,0.0,0.0,0.07
2024-09-26,06:00,1.78,0.0,16,0.0,0.0,1.78
2024-09-26,07:00,1.11,1.25,16,1.11,0.1399999999999999,0.0
2024-09-26,08:00,1.46,1.46,16,1.46,0.0,0.0
2024-09-26,09:00,0.29,0.33,15,0.29,0.040000000000000036,0.0
2024-09-26,10:00,0.38,2.63,16,0.38,2.25,0.0
2024-09-26,11:00,0.32,3.03,16,0.32,2.71,0.0
2024-09-26,12:00,0.27,5.46,16,0.27,5.1899999999999995,0.0
2024-09-26,13:00,0.63,0.56,16,0.56,0.0,0.06999999999999995
2024-09-26,14:00,0.34,1.36,16,0.34,1.02,0.0
2024-09-26,15:00,0.71,5.05,16,0.71,4.34,0.0
2024-09-26,16:00,0.85,1.09,16,0.85,0.2400000000000001,0.0
2024-09-26,17:00,2.13,2.09,16,2.09,0.0,0.040000000000000036
2024-09-26,18:00,2.13,0.61,16,0.61,0.0,1.52
2024-09-26,19:00,1.39,0.31,16,0.31,0.0,1.0799999999999998
2024-09-26,20:00,1.69,0.0,16,0.0,0.0,1.69
2024-09-26,21:00,2.19,0.0,16,0.0,0.0,2.19
2024-09-26,22:00,0.28,0.0,16,0.0,0.0,0.28
2024-09-26,23:00,0.97,0.0,16,0.0,0.0,0.97
2024-09-27,00:00,0.15,0.0,16,0.0,0.0,0.15
2024-09-27,01:00,0.14,0.0,16,0.0,0.0,0.14
2024-09-27,02:00,0.2,0.0,16,0.0,0.0,0.2
2024-09-27,03:00,0.23,0.0,16,0.0,0.0,0.23
2024-09-27,04:00,0.18,0.0,16,0.0,0.0,0.18
2024-09-27,05:00,0.03,0.0,16,0.0,0.0,0.03
2024-09-27,06:00,1.26,0.0,16,0.0,0.0,1.26
2024-09-27,07:00,1.57,0.31,16,0.31,0.0,1.26
2024-09-27,08:00,1.15,1.46,16,1.15,0.31000000000000005,0.0
2024-09-27,09:00,0.57,2.09,16,0.57,1.52,0.0
2024-09-27,10:00,0.32,1.09,16,0.32,0.77,0.0
2024-09-27,11:00,0.74,0.5,16,0.5,0.0,0.24
2024-09-27,12:00,0.53,3.28,16,0.53,2.75,0.0
2024-09-27,13:00,0.74,1.4,16,0.74,0.6599999999999999,0.0
2024-09-27,14:00,0.7,3.28,16,0.7,2.58,0.0
2024-09-27,15:00,0.4,3.03,16,0.4,2.63,0.0
2024-09-27,16:00,0.35,4.38,16,0.35,4.03,0.0
2024-09-27,17:00,1.64,0.87,16,0.87,0.0,0.7699999999999999
2024-09-27,18:00,2.03,2.43,16,2.03,0.40000000000000036,0.0
2024-09-27,19:00,0.96,1.25,16,0.96,0.29000000000000004,0.0
2024-09-27,20:00,2.41,0.0,16,0.0,0.0,2.41
2024-09-27,21:00,1.53,0.0,16,0.0,0.0,1.53
2024-09-27,22:00,0.78,0.0,16,0.0,0.0,0.78
2024-09-27,23:00,0.82,0.0,16,0.0,0.0,0.82
2024-09-28,00:00,0.17,0.0,16,0.0,0.0,0.17
2024-09-28,01:00,0.2,0.0,16,0.0,0.0,0.2
2024-09-28,02:00,0.11,0.0,16,0.0,0.0,0.11
2024-09-28,03:00,0.19,0.0,16,0.0,0.0,0.19
2024-09-28,04:00,0.18,0.0,16,0.0,0.0,0.18
2024-09-28,05:00,0.18,0.0,16,0.0,0.0,0.18
2024-09-28,06:00,1.68,0.0,16,0.0,0.0,1.68
2024-09-28,07:00,1.91,1.25,16,1.25,0.0,0.6599999999999999
2024-09-28,08:00,1.63,0.61,16,0.61,0.0,1.02
2024-09-28,09:00,0.37,2.09,16,0.37,1.7199999999999998,0.0
2024-09-28,10:00,0.34,4.38,16,0.34,4.04,0.0
2024-09-28,11:00,0.63,5.05,16,0.63,4.42,0.0
2024-09-28,12:00,0.32,5.46,16,0.32,5.14,0.0
2024-09-28,13:00,0.02,5.6,16,0.02,5.58,0.0
2024-09-28,14:00,0.63,3.28,16,0.63,2.65,0.0
2024-09-28,15:00,0.63,0.5,16,0.5,0.0,0.13
2024-09-28,16:00,0.25,4.38,16,0.25,4.13,0.0
2024-09-28,17:00,1.97,2.09,16,1.97,0.11999999999999988,0.0
2024-09-28,18:00,2.94,2.43,16,2.43,0.0,0.5099999999999998
2024-09-28,19:00,1.79,0.31,16,0.31,0.0,1.48
2024-09-28,20:00,2.56,0.0,16,0.0,0.0,2.56
2024-09-28,21:00,2.3,0.0,16,0.0,0.0,2.3
2024-09-28,22:00,0.39,0.0,16,0.0,0.0,0.39
2024-09-28,23:00,0.62,0.0,16,0.0,0.0,0.62
2024-09-29,00:00,0.22,0.0,16,0.0,0.0,0.22
2024-09-29,01:00,0.19,0.0,16,0.0,0.0,0.19
2024-09-29,02:00,0.15,0.0,16,0.0,0.0,0.15
2024-09-29,03:00,0.21,0.0,14,0.0,0.0,0.21
2024-09-29,04:00,0.23,0.0,16,0.0,0.0,0.23
2024-09-29,05:00,0.14,0.0,16,0.0,0.0,0.14
2024-09-29,06:00,1.56,0.0,16,0.0,0.0,1.56
2024-09-29,07:00,1.36,0.75,16,0.75,0.0,0.6100000000000001
2024-09-29,08:00,1.89,2.43,16,1.89,0.5400000000000003,0.0
2024-09-29,09:00,0.81,2.09,16,0.81,1.2799999999999998,0.0
2024-09-29,10:00,0.53,4.38,16,0.53,3.8499999999999996,0.0
2024-09-29,11:00,0.98,5.05,16,0.98,4.07,0.0
2024-09-29,12:00,0.53,0.55,16,0.53,0.020000000000000018,0.0
2024-09-29,13:00,0.79,1.4,16,0.79,0.6099999999999999,0.0
2024-09-29,14:00,0.79,3.28,16,0.79,2.4899999999999998,0.0
2024-09-29,15:00,0.31,5.05,16,0.31,4.74,0.0
2024-09-29,16:00,0.24,2.63,16,0.24,2.3899999999999997,0.0
2024-09-29,17:00,1.91,2.09,16,1.91,0.17999999999999994,0.0
2024-09-29,18:00,1.96,0.61,16,0.61,0.0,1.35
2024-09-29,19:00,1.86,0.75,16,0.75,0.0,1.11
2024-09-29,20:00,2.63,0.0,16,0.0,0.0,2.63
2024-09-29,21:00,0.58,0.0,16,0.0,0.0,0.58
2024-09-29,22:00,0.55,0.0,16,0.0,0.0,0.55
2024-09-29,23:00,0.6,0.0,16,0.0,0.0,0.6
2024-09-30,00:00,0.22,0.0,16,0.0,0.0,0.22
2024-09-30,01:00,0.12,0.0,16,0.0,0.0,0.12
2024-09-30,02:00,0.16,0.0,16,0.0,0.0,0.16
2024-09-30,03:00,0.17,0.0,16,0.0,0.0,0.17
2024-09-30,04:00,0.12,0.0,16,0.0,0.0,0.12
2024-09-30,05:00,0.25,0.0,15,0.0,0.0,0.25
2024-09-30,06:00,1.79,0.0,16,0.0,0.0,1.79
2024-09-30,07:00,1.52,0.75,16,0.75,0.0,0.77
2024-09-30,08:00,1.42,2.43,16,1.42,1.0100000000000002,0.0
2024-09-30,09:00,0.58,2.09,16,0.58,1.5099999999999998,0.0
2024-09-30,10:00,0.47,4.38,16,0.47,3.91,0.0
2024-09-30,11:00,0.38,1.26,16,0.38,0.88,0.0
2024-09-30,12:00,0.56,3.28,16,0.56,2.7199999999999998,0.0
2024-09-30,13:00,0.46,5.6,16,0.46,5.14,0.0
2024-09-30,14:00,0.66,3.28,16,0.66,2.6199999999999997,0.0
2024-09-30,15:00,0.35,3.03,16,0.35,2.6799999999999997,0.0
2024-09-30,16:00,0.32,4.38,16,0.32,4.06,0.0
2024-09-30,17:00,2.07,0.87,16,0.87,0.0,1.1999999999999997
2024-09-30,18:00,2.6,2.43,16,2.43,0.0,0.16999999999999993
2024-09-30,19:00,1.76,0.12,16,0.12,0.0,1.6400000000000001
2024-09-30,20:00,1.98,0.0,16,0.0,0.0,1.98
2024-09-30,21:00,1.49,0.0,16,0.0,0.0,1.49
2024-09-30,22:00,0.72,0.0,16,0.0,0.0,0.72
2024-09-30,23:00,0.58,0.0,16,0.0,0.0,0.58
2024-10-01,00:00,0.2,0.0,16,0.0,0.0,0.2
2024-10-01,01:00,0.24,0.0,16,0.0,0.0,0.24
2024-10-01,02:00,0.19,0.0,16,0.0,0.0,0.19
2024-10-01,03:00,0.26,0.0,16,0.0,0.0,0.26
2024-10-01,04:00,0.19,0.0,16,0.0,0.0,0.19
2024-10-01,05:00,0.16,0.0,16,0.0,0.0,0.16
2024-10-01,06:00,1.8,0.0,16,0.0,0.0,1.8
2024-10-01,07:00,1.7,1.25,16,1.25,0.0,0.44999999999999996
2024-10-01,08:00,1.64,1.46,16,1.46,0.0,0.17999999999999994
2024-10-01,09:00,0.33,3.49,16,0.33,3.16,0.0
2024-10-01,10:00,0.71,2.63,16,0.71,1.92,0.0
2024-10-01,11:00,0.49,3.03,16,0.49,2.54,0.0
2024-10-01,12:00,0.56,3.28,16,0.56,2.7199999999999998,0.0
2024-10-01,13:00,-0.06,3.36,16,-0.06,3.42,0.0
2024-10-01,14:00,0.43,5.46,16,0.43,5.03,0.0
2024-10-01,15:00,0.19,0.5,16,0.19,0.31,0.0
2024-10-01,16:00,0.17,1.09,16,0.17,0.92,0.0
2024-10-01,17:00,1.86,0.87,16,0.87,0.0,0.9900000000000001
2024-10-01,18:00,1.59,0.61,16,0.61,0.0,0.9800000000000001
2024-10-01,19:00,1.91,0.75,16,0.75,0.0,1.16
2024-10-01,20:00,2.5,0.0,16,0.0,0.0,2.5
2024-10-01,21:00,2.52,0.0,16,0.0,0.0,2.52
2024-10-01,22:00,1.0,0.0,13,0.0,0.0,1.0
2024-10-01,23:00,0.66,0.0,16,0.0,0.0,0.66
2024-10-02,00:00,0.13,0.0,16,0.0,0.0,0.13
2024-10-02,01:00,0.21,0.0,16,0.0,0.0,0.21
2024-10-02,02:00,0.28,0.0,16,0.0,0.0,0.28
2024-10-02,03:00,0.22,0.0,16,0.0,0.0,0.22
2024-10-02,04:00,0.23,0.0,13,0.0,0.0,0.23
2024-10-02,05:00,0.18,0.0,16,0.0,0.0,0.18
2024-10-02,06:00,1.09,0.0,16,0.0,0.0,1.09
2024-10-02,07:00,1.97,0.75,16,0.75,0.0,1.22
2024-10-02,08:00,1.34,2.43,16,1.34,1.09,0.0
2024-10-02,09:00,0.57,2.09,16,0.57,1.52,0.0
2024-10-02,10:00,0.52,2.63,16,0.52,2.11,0.0
2024-10-02,11:00,0.43,1.26,16,0.43,0.8300000000000001,0.0
2024-10-02,12:00,0.76,1.36,16,0.76,0.6000000000000001,0.0
2024-10-02,13:00,0.5,1.4,16,0.5,0.8999999999999999,0.0
2024-10-02,14:00,0.42,5.46,16,0.42,5.04,0.0
2024-10-02,15:00,0.52,3.03,16,0.52,2.51,0.0
2024-10-02,16:00,0.69,4.38,16,0.69,3.69,0.0
2024-10-02,17:00,2.1,2.09,16,2.09,0.0,0.010000000000000231
2024-10-02,18:00,1.95,0.61,16,0.61,0.0,1.3399999999999999
2024-10-02,19:00,1.65,0.75,16,0.75,0.0,0.8999999999999999
2024-10-02,20:00,2.29,0.0,16,0.0,0.0,2.29
2024-10-02,21:00,1.29,0.0,16,0.0,0.0,1.29
2024-10-02,22:00,0.86,0.0,16,0.0,0.0,0.86
2024-10-02,23:00,0.24,0.0,16,0.0,0.0,0.24
2024-10-03,00:00,0.2,0.0,16,0.0,0.0,0.2
2024-10-03,01:00,0.15,0.0,16,0.0,0.0,0.15
2024-10-03,02:00,0.11,0.0,16,0.0,0.0,0.11
2024-10-03,03:00,0.15,0.0,16,0.0,0.0,0.15
2024-10-03,04:00,0.22,0.0,16,0.0,0.0,0.22
2024-10-03,05:00,0.21,0.0,16,0.0,0.0,0.21
2024-10-03,06:00,1.86,0.0,16,0.0,0.0,1.86
2024-10-03,07:00,0.97,0.66,14,0.66,0.0,0.30999999999999994
2024-10-03,08:00,1.94,1.46,16,1.46,0.0,0.48
2024-10-03,09:00,0.44,3.49,16,0.44,3.0500000000000003,0.0
2024-10-03,10:00,0.63,2.63,16,0.63,2.0,0.0
2024-10-03,11:00,0.52,3.03,16,0.52,2.51,0.0
2024-10-03,12:00,0.32,5.46,16,0.32,5.14,0.0
2024-10-03,13:00,0.48,1.4,16,0.48,0.9199999999999999,0.0
2024-10-03,14:00,0.48,0.55,16,0.48,0.07000000000000006,0.0
2024-10-03,15:00,0.61,3.03,16,0.61,2.42,0.0
2024-10-03,16:00,0.62,2.63,16,0.62,2.01,0.0
2024-10-03,17:00,1.63,3.49,16,1.63,1.8600000000000003,0.0
2024-10-03,18:00,1.88,2.43,16,1.88,0.5500000000000003,0.0
2024-10-03,19:00,1.93,0.75,16,0.75,0.0,1.18
2024-10-03,20:00,2.52,0.0,16,0.0,0.0,2.52
2024-10-03,21:00,1.48,0.0,16,0.0,0.0,1.48
2024-10-03,22:00,0.57,0.0,16,0.0,0.0,0.57
2024-10-03,23:00,0.37,0.0,16,0.0,0.0,0.37
2024-10-04,00:00,0.14,0.0,16,0.0,0.0,0.14
2024-10-04,01:00,0.26,0.0,16,0.0,0.0,0.26
2024-10-04,02:00,0.19,0.0,16,0.0,0.0,0.19
2024-10-04,03:00,0.23,0.0,16,0.0,0.0,0.23
2024-10-04,04:00,0.16,0.0,16,0.0,0.0,0.16
2024-10-04,05:00,0.22,0.0,16,0.0,0.0,0.22
2024-10-04,06:00,0.66,0.0,16,0.0,0.0,0.66
2024-10-04,07:00,1.75,0.75,16,0.75,0.0,1.0
2024-10-04,08:00,1.6,0.61,16,0.61,0.0,0.9900000000000001
2024-10-04,09:00,0.42,0.87,16,0.42,0.45,0.0
2024-10-04,10:00,0.9,2.63,16,0.9,1.73,0.0
2024-10-04,11:00,0.34,1.26,16,0.34,0.9199999999999999,0.0
2024-10-04,12:00,0.65,3.28,16,0.65,2.63,0.0
2024-10-04,13:00,0.56,3.36,16,0.56,2.8,0.0
2024-10-04,14:00,0.56,3.28,16,0.56,2.7199999999999998,0.0
2024-10-04,15:00,0.43,3.03,16,0.43,2.5999999999999996,0.0
2024-10-04,16:00,0.61,4.38,16,0.61,3.77,0.0
2024-10-04,17:00,2.05,0.87,16,0.87,0.0,1.1799999999999997
2024-10-04,18:00,1.59,2.43,16,1.59,0.8400000000000001,0.0
2024-10-04,19:00,2.06,0.75,16,0.75,0.0,1.31
2024-10-04,20:00,1.81,0.0,16,0.0,0.0,1.81
2024-10-04,21:00,1.47,0.0,16,0.0,0.0,1.47
2024-10-04,22:00,0.91,0.0,16,0.0,0.0,0.91
2024-10-04,23:00,0.67,0.0,16,0.0,0.0,0.67
2024-10-05,00:00,0.21,0.0,16,0.0,0.0,0.21
2024-10-05,01:00,0.23,0.0,16,0.0,0.0,0.23
2024-10-05,02:00,0.2,0.0,16,0.0,0.0,0.2
2024-10-05,03:00,0.15,0.0,16,0.0,0.0,0.15
2024-10-05,04:00,0.2,0.0,16,0.0,0.0,0.2
2024-10-05,05:00,0.19,0.0,16,0.0,0.0,0.19
2024-10-05,06:00,1.18,0.0,16,0.0,0.0,1.18
2024-10-05,07:00,1.35,1.25,16,1.25,0.0,0.10000000000000009
2024-10-05,08:00,1.28,0.24,16,0.24,0.0,1.04
2024-10-05,09:00,0.54,3.49,16,0.54,2.95,0.0
2024-10-05,10:00,0.12,1.09,16,0.12,0.9700000000000001,0.0
2024-10-05,11:00,0.34,3.03,16,0.34,2.69,0.0
2024-10-05,12:00,0.26,3.28,16,0.26,3.0199999999999996,0.0
2024-10-05,13:00,0.45,3.36,16,0.45,2.9099999999999997,0.0
2024-10-05,14:00,-0.1,0.55,16,-0.1,0.65,0.0
2024-10-05,15:00,0.32,5.05,16,0.32,4.7299999999999995,0.0
2024-10-05,16:00,0.31,2.63,16,0.31,2.32,0.0
2024-10-05,17:00,2.3,3.49,16,2.3,1.1900000000000004,0.0
2024-10-05,18:00,2.26,1.46,16,1.46,0.0,0.7999999999999998
2024-10-05,19:00,2.22,0.75,16,0.75,0.0,1.4700000000000002
2024-10-05,20:00,1.56,0.0,16,0.0,0.0,1.56
2024-10-05,21:00,2.7,0.0,16,0.0,0.0,2.7
2024-10-05,22:00,0.63,0.0,16,0.0,0.0,0.63
2024-10-05,23:00,0.49,0.0,16,0.0,0.0,0.49
2024-10-06,00:00,0.16,0.0,16,0.0,0.0,0.16
2024-10-06,01:00,0.15,0.0,16,0.0,0.0,0.15
2024-10-06,02:00,0.32,0.0,16,0.0,0.0,0.32
2024-10-06,03:00,0.15,0.0,16,0.0,0.0,0.15
2024-10-06,04:00,0.14,0.0,16,0.0,0.0,0.14
2024-10-06,05:00,0.24,0.0,16,0.0,0.0,0.24
2024-10-06,06:00,1.24,0.0,14,0.0,0.0,1.24
2024-10-06,07:00,0.95,0.75,16,0.75,0.0,0.19999999999999996
2024-10-06,08:00,1.02,1.46,16,1.02,0.43999999999999995,0.0
2024-10-06,09:00,0.38,2.09,16,0.38,1.71,0.0
2024-10-06,10:00,0.52,1.09,16,0.52,0.5700000000000001,0.0
2024-10-06,11:00,0.23,1.26,16,0.23,1.03,0.0
2024-10-06,12:00,0.35,3.28,16,0.35,2.9299999999999997,0.0
2024-10-06,13:00,0.76,3.36,16,0.76,2.5999999999999996,0.0
2024-10-06,14:00,0.45,3.28,16,0.45,2.8299999999999996,0.0
2024-10-06,15:00,0.53,3.03,16,0.53,2.5,0.0
2024-10-06,16:00,0.48,4.38,16,0.48,3.9,0.0
2024-10-06,17:00,1.94,2.09,16,1.94,0.1499999999999999,0.0
2024-10-06,18:00,2.31,2.43,16,2.31,0.1200000000000001,0.0
2024-10-06,19:00,1.67,1.25,16,1.25,0.0,0.41999999999999993
2024-10-06,20:00,2.55,0.0,16,0.0,0.0,2.55
2024-10-06,21:00,1.87,0.0,16,0.0,0.0,1.87
2024-10-06,22:00,0.1,0.0,16,0.0,0.0,0.1
2024-10-06,23:00,0.62,0.0,16,0.0,0.0,0.62
2024-10-07,00:00,0.25,0.0,16,0.0,0.0,0.25
2024-10-07,01:00,0.23,0.0,16,0.0,0.0,0.23
2024-10-07,02:00,0.19,0.0,16,0.0,0.0,0.19
2024-10-07,03:00,0.17,0.0,16,0.0,0.0,0.17
2024-10-07,04:00,0.24,0.0,16,0.0,0.0,0.24
